user_id,book_id,rating
26812,6645,4
26812,9490,4
26812,4831,4
26812,3776,3
26812,982,3
26812,446,4
26812,1240,4
26812,473,4
26812,769,4
26812,39,4
26812,53,3
26812,988,3
26812,37,4
26812,330,3
26812,282,4
26812,666,4
26812,232,4
26812,2487,5
26812,2969,4
26812,5506,4
26812,1940,3
26812,2053,4
26812,1881,3
26812,8081,3
26812,4978,2
26812,2755,3
13161,1370,3
3033,226,4
3033,1190,3
3033,822,2
19207,9713,4
22281,8947,4
22281,201,5
22281,145,4
22281,170,3
22281,1616,4
22281,2389,4
22281,2861,5
22281,3276,4
22281,3089,5
22281,3369,4
22281,4667,4
22281,569,4
17525,355,4
17525,933,3
17525,1745,4
17088,4954,4
17088,8720,3
17088,9332,3
11937,7918,4
18674,704,3
18674,1936,3
18674,2089,3
18674,4130,2
18674,4392,3
26865,1358,5
26865,1617,5
26865,1424,5
26865,1600,3
26865,2135,5
26865,2121,5
26865,2016,5
26865,2522,5
26865,1838,5
26865,2429,5
26865,2245,5
26865,2393,5
26865,1876,5
26865,3144,5
25859,275,4
23817,100,3
9782,8731,4
23817,6,5
23817,1588,3
6937,864,4
17355,96,1
17525,4492,4
7734,3335,4
22514,315,4
22514,4748,5
22514,932,4
22514,4536,4
22514,8855,4
22514,1086,4
22514,2090,4
22514,1553,4
22514,2224,4
22514,2303,4
22514,2341,4
22514,2550,4
22514,2549,4
22514,2605,4
22514,2911,5
22514,3166,4
22514,3510,3
22514,3608,3
22514,3874,5
22514,3832,3
22514,3990,4
22514,4656,4
22514,4425,4
22514,5092,4
22514,5295,4
22514,4867,4
22514,5609,4
22514,5684,4
22514,6080,4
22514,5410,4
22514,5370,5
22514,7600,4
22514,6143,4
22514,7250,4
15562,836,4
15562,185,1
15562,3204,3
15562,4164,3
7155,5952,3
13780,165,4
13780,188,3
13780,559,5
13780,2738,4
25513,91,3
22176,1268,3
22176,326,3
22176,313,4
22176,3,4
22176,692,4
23742,96,1
22176,106,3
22176,75,4
22176,108,4
22176,56,4
22176,269,4
22176,52,4
22176,455,4
22176,1007,4
22176,694,4
22176,1221,3
22176,2202,3
22176,78,4
22176,411,3
22176,299,3
22176,647,4
22176,465,4
22176,2371,4
22176,1547,3
22176,6121,3
13339,208,4
19830,962,4
26927,70,5
26927,4266,4
26927,1484,3
26927,1,4
26927,126,5
26927,933,4
26927,2850,4
26927,4775,4
26927,6009,4
17426,2707,4
26927,890,4
26927,276,4
26927,371,5
26927,400,5
26927,3573,4
26927,1881,4
26927,442,4
26927,84,3
26927,633,3
26927,65,3
26927,729,3
26927,117,4
26927,187,5
26927,1179,5
26927,2,4
26927,7,4
26927,1629,4
26927,6602,5
26927,7336,4
26927,39,5
26927,62,4
26927,3063,4
26927,1018,3
26927,37,3
26927,3,4
26927,491,3
26927,3336,3
26927,3687,3
26927,41,2
26927,355,4
26927,2293,3
26927,1335,4
26927,5414,4
26927,5156,4
26927,1273,4
26927,1636,5
26927,1653,5
26927,2930,4
26927,9562,4
26927,1889,5
26927,2126,4
26927,593,5
26927,2898,5
26927,246,3
26927,224,3
26927,16,5
26927,9,4
26927,588,4
26927,431,4
26927,123,4
26927,281,4
26927,477,4
26927,526,4
26927,980,5
26927,1070,4
26927,197,4
26927,1553,4
26927,1818,4
26927,2306,4
26927,4730,4
26927,3875,4
26927,1086,5
26927,1779,3
26927,205,3
26927,1382,3
26927,73,4
26927,519,5
26927,1696,4
26927,2901,4
26927,3522,4
26927,450,5
26927,180,5
26927,1079,4
26927,606,5
26927,2336,4
26927,9679,4
26927,2720,5
26927,4796,4
26927,6593,4
26927,1401,4
26927,406,4
26927,5496,4
26927,1598,5
26927,207,4
26927,11,4
26927,8,4
26927,13,3
26927,14,3
26927,337,4
26927,1223,4
26927,38,4
26927,46,3
26927,45,3
26927,584,4
26927,19,4
26927,466,4
26927,1591,4
26927,5247,5
26927,5429,4
26927,222,4
26927,288,4
26927,2594,4
12093,4119,3
7072,1439,4
7072,722,5
7072,2077,4
7072,4343,4
6204,1439,3
10634,65,4
11936,7623,5
12922,4549,2
6248,131,4
11993,330,5
17635,188,5
25292,181,4
21343,1796,5
16128,3861,3
16128,6,5
24364,328,5
24364,8993,2
16128,4347,3
26023,360,1
26023,1312,4
26023,1503,5
26023,2025,3
26023,2274,5
26023,1664,5
7026,442,3
21345,1,4
26363,51,3
21345,17,4
7409,217,2
19942,294,4
15444,30,2
20104,374,3
25292,4822,4
25292,5358,5
25292,9645,4
25292,426,4
25292,6524,4
25292,6442,5
26974,29,3
26974,32,4
26974,103,3
26974,48,4
26974,248,4
26974,770,3
26974,461,5
26974,730,3
26974,271,4
26974,410,2
26974,50,4
26974,2197,2
26974,1010,5
26974,780,5
26974,5384,5
14895,34,5
14895,99,5
14895,96,5
26974,95,4
26974,803,4
26974,585,4
26974,893,5
26974,2099,4
26974,6452,4
26974,7680,4
26974,6290,2
26974,720,3
26974,810,4
26974,2758,3
26974,4179,4
26974,6108,4
26974,2656,4
26974,6378,3
26974,8004,5
26974,7531,2
26974,6362,4
26974,6408,3
26974,5780,3
26974,347,3
26974,332,4
26974,542,4
26974,18,5
26974,25,5
26974,24,5
26974,27,5
26974,23,5
26974,21,5
20740,924,3
20740,3686,3
20740,20,3
20740,233,3
20740,1144,4
26974,848,4
26974,20,3
26974,17,3
26974,1286,3
25797,147,5
25797,1813,5
20503,219,3
20503,138,4
20503,204,5
20503,6751,1
20503,184,4
20503,646,4
20503,397,4
20503,576,1
20503,1679,3
20503,478,4
20503,364,2
20503,335,3
20503,601,3
20503,410,1
20503,984,2
20503,651,2
20503,559,5
20503,315,1
19533,665,4
19533,1517,4
25513,2927,2
6248,6028,3
25797,299,5
25797,132,3
25797,3681,2
7770,1878,4
7770,672,4
24189,124,3
25797,30,3
19736,1439,5
23627,3109,4
21345,20,5
19725,9970,4
19725,9309,5
8751,655,4
20104,29,2
21345,5810,3
18854,296,5
18854,2176,5
18854,976,5
18854,317,5
18854,661,5
27007,108,3
27007,75,4
27007,634,3
27007,308,3
27007,78,4
27007,2546,4
27007,4390,3
27007,3574,3
27007,6300,3
27007,5918,4
27007,4400,3
27007,2581,3
27007,8356,2
27007,2165,4
27007,3567,4
27007,1268,4
27007,3034,3
27007,4732,3
27007,156,4
27007,509,3
27007,761,3
27007,647,4
27007,694,4
27007,2069,2
27007,1430,4
27007,1417,4
27007,4360,3
27007,1111,3
27007,1072,3
27007,741,4
27007,692,5
27007,3011,3
27007,40,4
27007,64,5
27007,455,4
27007,2856,4
27007,1879,3
27007,38,5
27007,67,4
27007,81,5
27007,231,5
27007,333,5
27007,3656,5
27007,3610,4
27007,4009,5
27007,2340,4
27007,3912,4
27007,5305,3
27007,4322,4
27007,9511,3
27007,22,5
27007,111,5
27007,118,5
27007,734,5
27007,28,4
27007,35,5
27007,42,3
27007,95,3
27007,63,3
27007,132,3
27007,133,5
27007,2324,4
27007,595,3
27007,605,3
27007,1701,3
27007,15,5
27007,495,4
27007,1083,5
27007,114,3
27007,317,5
27007,2455,3
27008,1,3
27008,283,3
27007,573,2
27008,54,5
27007,8411,5
27008,633,5
27008,3960,4
27008,6887,4
27008,7817,4
27007,9456,3
27008,65,5
27008,154,4
27008,900,4
27007,3149,4
27007,2163,3
27007,7683,3
27008,113,5
27007,30,5
27008,110,5
27008,789,4
27008,890,4
27008,135,5
27008,2045,4
27008,1262,4
27008,1105,5
27008,276,5
27008,70,5
27008,17,3
27008,191,4
27008,165,5
27008,188,5
27008,23,2
27008,27,4
27008,18,2
27008,24,2
27008,21,2
27008,9,1
27008,45,4
27008,8,5
27008,3099,4
27008,4026,4
27008,6440,2
27008,568,5
27008,640,3
27008,1254,4
27008,214,2
27008,159,2
27008,175,2
27008,151,2
27008,3313,5
27008,209,4
27008,431,4
27008,1802,4
27008,4422,4
27008,492,4
27008,760,4
27008,838,3
27008,1213,3
27008,1646,3
27008,2312,3
27008,2564,3
27008,2900,3
27008,9723,3
27008,257,4
27008,5747,4
27008,575,3
27008,487,3
27008,1117,3
27008,20,3
27008,114,4
27008,132,5
27008,784,4
27008,1056,4
27008,818,2
27008,6038,3
27008,2647,3
27008,2115,4
27008,481,4
27008,1071,3
27008,1536,3
27008,1638,3
27008,1989,3
27008,1759,3
27008,2219,3
27008,2399,3
27008,2458,3
21345,8637,3
25513,259,3
14416,286,4
14416,73,4
10164,6,4
10164,88,5
10164,68,5
27015,390,4
27015,213,4
27015,427,4
27015,1732,5
27015,26,3
7956,1008,3
26547,1128,1
18761,5016,5
2899,2373,4
27018,16,3
27018,98,4
27018,140,4
27018,103,4
27018,97,4
27018,266,4
27018,2277,4
27018,242,5
27018,3829,4
27018,2981,4
27018,2746,4
27018,4022,5
27018,6059,4
27018,3223,4
27018,4490,5
27018,2012,4
27018,2184,4
27018,2214,4
27018,2398,4
27018,2547,4
27018,2737,4
27018,4892,4
27018,3066,4
27018,2282,4
27018,569,4
27018,1351,4
27018,2381,4
27018,1535,4
13781,3280,4
13781,1522,3
27018,87,5
27018,2471,4
27018,5179,4
27018,6371,3
27018,7568,4
27018,8988,4
27018,7477,4
27018,1832,4
10103,8674,5
24190,5,4
24697,697,3
27018,1314,5
27018,1871,4
27018,3125,4
27018,6561,4
27018,7787,4
27018,8853,4
27018,6185,4
27018,8824,4
27018,7213,4
27018,9388,4
27018,9468,5
27030,77,4
27030,997,5
27030,42,5
27030,3580,5
27030,958,5
27030,740,5
27030,3565,5
27030,4535,4
27030,6311,4
27030,5069,4
27030,2990,5
27030,2523,4
27030,1772,5
27030,1493,3
27030,4476,5
27030,1209,4
27030,89,5
27030,817,5
27030,1322,5
27030,877,5
27030,377,5
27030,1367,5
27030,2611,5
15634,104,4
27030,191,5
27030,365,5
27030,490,5
27030,4554,5
27030,34,5
27030,1,5
27030,433,5
27030,175,5
27030,4,5
27030,66,5
27030,93,5
27030,497,5
27030,5,5
27030,264,5
27030,8,5
27030,2,5
27030,159,5
27030,368,5
27030,1857,5
27030,33,5
27030,3,4
27030,889,5
27030,50,5
27030,102,5
27030,661,5
27030,549,5
27030,454,5
27030,971,5
27030,1765,5
27030,3936,5
27030,876,5
27030,531,5
27030,4180,5
27030,3279,5
27030,4439,5
27030,4375,5
27030,3698,5
27030,2078,5
27030,3988,5
27030,8578,5
27030,3398,5
27030,9151,5
27030,4177,5
27030,2260,5
27030,1939,5
27030,1632,5
27030,3303,5
27030,728,5
27030,679,5
27030,863,5
27030,1984,5
27030,6860,5
27030,5816,5
27030,3353,5
27030,3348,5
27030,1603,5
27030,2181,5
27030,6003,5
27030,8833,5
27030,9557,5
27030,8602,5
27030,7075,5
27030,7850,5
27030,7216,5
27030,8774,5
27030,4646,5
27030,2992,5
27030,2467,5
27030,1211,5
27030,1648,5
27030,627,5
27030,1921,5
27030,1478,5
27030,844,5
27030,1287,5
27030,1447,5
27030,1266,5
27030,888,5
27030,905,5
27030,339,5
27030,296,5
27030,391,5
27030,976,5
27030,579,5
27030,1274,5
27030,2176,5
27030,6498,5
27030,278,5
27030,998,5
15634,910,5
10680,2274,4
21345,9924,3
26974,873,3
26974,1033,3
26974,1163,3
26974,1225,4
26974,1289,4
26974,1233,4
26974,1549,3
26974,1476,4
26974,1774,3
26974,1827,4
26974,1975,4
26974,1977,4
26974,1445,4
26974,292,3
26974,1196,3
26974,1530,4
26974,3739,4
26974,9198,4
25829,69,5
5351,870,4
17095,3451,3
17047,1631,4
17047,514,4
17047,1461,3
17047,618,4
17047,3594,4
17047,5870,3
13610,34,3
23825,2953,3
12169,189,4
12169,341,5
27015,706,4
27015,972,4
27015,5198,4
27015,35,1
27015,162,5
27015,110,3
27015,135,5
27015,446,4
27015,48,3
27015,188,5
27015,165,3
27015,94,5
27015,2419,4
27015,1280,3
27015,98,5
27015,140,5
27015,189,5
27015,71,5
27015,154,3
27015,1741,4
27015,672,5
27015,5115,4
27015,6212,4
27015,6684,4
27015,5665,4
27015,5858,5
27015,4240,4
27015,3229,4
27015,5505,4
27015,6501,5
27015,7208,4
27015,7748,4
27015,7681,4
27015,6822,3
27015,7616,5
27015,4902,4
27015,177,2
27015,618,3
27015,1631,3
27015,5870,4
27015,1261,2
27015,2041,3
23957,178,5
23957,9793,3
7770,110,4
23957,7575,3
6957,2207,4
6957,1911,3
6957,1325,3
6957,473,3
4613,295,5
19207,2364,4
4163,55,2
27024,11,5
10782,30,4
10782,106,3
27024,67,4
10782,482,4
10782,190,3
10782,333,3
10782,2963,5
16128,216,4
10782,3419,4
23520,400,4
23520,2616,5
23520,3006,4
23520,3573,4
23520,3884,4
23520,5630,5
23520,5591,4
23520,6165,4
23520,7603,5
23520,9393,4
23520,167,5
23520,666,3
23520,8109,5
23520,191,5
23520,365,4
23520,2760,4
23520,4064,5
23520,6568,4
23520,3124,5
23520,4336,4
23520,4441,5
23520,32,5
23520,730,4
23520,1161,5
23520,2903,4
23520,5283,5
23520,1121,4
23520,3929,3
23520,6634,4
26974,399,4
23520,8163,3
23520,1099,5
23520,1168,5
23520,6390,3
23520,4931,5
23520,130,4
23520,408,5
23520,5765,4
23520,5,3
23520,385,4
23520,1392,4
23520,5482,4
26974,52,2
26974,49,1
26974,56,1
23520,574,5
23520,4013,5
23520,9391,5
23520,350,5
23520,5122,3
23520,8167,3
23520,65,3
23520,297,5
23520,405,4
23520,2770,5
26974,4042,4
26974,1825,3
23520,3133,4
23520,9972,3
23520,3600,4
23520,14,5
27015,611,3
26974,2311,3
26974,114,4
26974,335,4
27015,606,3
26974,204,3
27015,23,3
27015,18,3
27015,24,3
27015,25,4
27015,27,3
27015,21,4
27015,1239,4
27015,130,3
26974,4055,3
26974,5108,4
27015,1486,3
27015,7913,4
27015,1847,3
27015,55,3
27015,7037,4
27015,1784,4
27015,3037,5
27015,514,3
27015,180,3
18270,1177,5
14019,1331,4
22436,473,4
10922,1374,5
14982,4970,3
14982,5895,3
10922,389,5
10922,3325,5
10922,2084,5
10922,2102,5
10922,215,5
10922,2189,4
10922,289,5
10922,102,5
10922,157,5
10922,444,5
10922,85,5
10922,15,5
10922,335,5
10922,1305,4
10922,4,5
10922,321,5
10922,80,4
10922,798,5
10922,245,5
10922,601,5
10922,116,5
10922,364,5
10922,738,5
10922,1916,4
10922,826,4
10922,293,5
10922,3100,4
10922,1497,5
10922,391,5
10922,1207,5
22694,34,3
10922,130,5
10922,472,5
10922,964,5
10922,637,3
24816,4268,4
7245,415,3
18853,340,4
18853,34,3
10267,55,4
12025,5,3
23097,9037,4
23097,2225,4
23097,35,4
23097,2485,3
23097,3013,3
23097,2189,2
23097,192,5
23097,307,5
23097,17,4
23097,20,4
23097,6555,5
23097,9211,4
23097,5294,5
23097,9533,4
23097,8389,3
23097,948,2
23097,919,5
23097,426,5
23097,1318,4
23097,4421,4
23097,25,5
23097,11,3
23097,27,5
23097,24,5
23097,21,5
23097,45,3
23097,26,4
23097,9,3
23097,249,3
23097,101,4
23097,587,3
23097,495,4
23097,1090,5
23097,398,5
23097,1021,3
23097,344,3
23097,383,3
23097,1381,4
23097,484,4
23097,196,5
23097,854,4
23097,951,4
23097,1124,3
23097,1389,3
23097,1236,3
23097,4788,2
23097,39,5
23097,110,5
23097,84,4
23097,487,4
23097,693,4
23097,3250,3
23097,232,3
23097,612,3
23097,3598,4
23097,191,5
23097,696,3
23097,599,4
23097,490,5
23097,704,4
23097,365,5
23097,1312,2
23097,751,4
23097,1908,2
23097,205,4
23097,898,3
21357,4648,4
21357,7134,4
21357,8622,4
23097,2,5
23097,62,5
23097,368,4
23097,480,4
23097,77,4
23097,283,2
23097,766,3
23097,499,4
23097,236,5
23097,795,4
23097,330,5
23097,1586,3
23097,510,4
23097,528,4
23097,722,3
23097,1023,2
23097,949,3
23097,857,5
23097,606,4
23097,405,4
23097,1955,4
23097,2703,3
23097,1797,5
23097,1552,3
23097,1886,5
23097,1570,5
23097,6944,3
23097,2498,5
23097,1378,5
23097,4881,5
23097,4228,5
23097,5752,5
23097,7014,5
23097,6611,5
23097,828,4
23097,1881,4
6957,3692,4
23097,1299,3
19207,3589,4
3230,250,4
2392,8124,3
15634,18,4
15634,89,3
15634,117,4
15634,284,2
15634,402,3
15634,1299,5
15634,21,4
15634,27,4
15634,24,5
15634,25,5
23097,1077,4
23097,8097,4
23097,1593,4
23097,9428,4
23097,13,4
23097,4383,5
23097,28,3
26685,108,4
26685,75,4
26685,634,3
26685,308,4
26685,78,4
26685,2165,3
26685,1268,4
26685,4098,4
26685,4362,4
26685,156,4
26685,411,3
26685,952,4
26685,228,4
26685,465,4
26685,2575,5
26685,647,4
26685,203,4
26685,694,4
26685,2943,4
26685,2589,4
26685,136,5
26685,44,5
26685,1107,3
26685,331,5
26685,674,5
26685,784,5
26685,686,4
26685,9142,5
26685,1103,4
26685,9524,5
26685,3148,4
26685,571,4
26685,1417,4
26685,120,4
26685,1599,4
26685,1532,5
26685,2704,4
26685,692,4
26685,64,5
26685,40,4
26685,625,5
26685,333,4
26685,455,5
26685,169,5
26685,199,5
26685,1587,5
26685,2856,5
26685,38,5
26685,1879,5
26685,46,5
26685,304,4
26685,885,5
26685,509,3
26685,3,5
26685,107,5
26685,6986,4
26685,31,5
26685,124,4
26685,34,3
26685,254,4
26685,379,4
26685,73,4
26685,981,5
26685,1560,5
26685,54,4
26685,106,4
26685,101,5
26685,2206,4
26685,290,5
26685,787,5
26685,1162,4
26685,605,5
26685,50,5
26685,102,5
26685,339,4
26685,296,4
26685,391,5
26685,545,5
26685,1007,4
26685,1056,4
26685,1579,4
26685,278,5
26685,8791,5
4819,6,4
6244,863,5
6244,518,4
6244,229,4
6244,177,4
6244,358,4
6244,444,4
6244,1836,4
6244,976,4
6244,5028,4
6244,1030,4
6244,158,4
6244,2063,4
18545,445,4
18545,4362,3
5139,3746,3
5688,4020,3
5688,2496,3
6850,1610,4
26685,305,4
26685,1719,4
26685,367,5
26685,1,5
26685,16,4
26685,9,3
26685,280,4
26685,6,4
26685,84,4
26685,22,5
26685,326,5
26685,57,5
26685,111,5
26685,33,5
26685,381,5
26685,261,4
26685,36,5
26685,2,5
26685,41,3
26685,1669,3
26685,5209,5
22669,110,5
22669,1419,5
27106,10,5
27106,5,2
27106,43,5
27106,42,5
27106,171,5
27106,138,5
27106,650,3
27106,79,3
27106,160,4
27106,230,5
27106,93,5
27106,639,5
27106,172,4
27106,15,4
27106,87,3
27106,2131,3
27106,38,5
27106,22,4
27106,381,4
27106,57,4
27106,136,5
27106,75,5
27106,33,4
27106,148,4
27106,1,5
27106,89,5
27106,3,5
27106,2,4
27106,122,5
27106,481,5
27106,3137,5
27106,6284,4
27106,44,5
27106,156,5
27106,76,5
27106,152,5
27106,36,5
27106,120,4
27106,37,4
27107,148,4
27107,31,5
27107,2711,4
27107,6985,4
27107,1481,4
27107,22,4
27107,216,5
27107,1365,3
27107,496,5
27107,2047,4
27107,2406,4
27107,2965,3
27107,3407,3
27107,5348,2
27107,16,5
27107,98,4
27107,140,4
27107,236,5
27107,82,4
27107,316,5
27107,57,5
27107,231,4
27107,51,3
27107,313,4
27107,124,4
19489,1228,4
19489,1354,4
3096,984,2
3096,160,2
3096,650,3
3096,778,4
3096,1783,3
3096,3585,3
3096,1691,3
3096,353,3
3096,855,4
3096,125,5
3096,714,3
3096,2544,2
3096,55,3
3096,48,4
3096,7,5
3096,154,5
3096,292,5
3096,93,5
3096,131,4
3096,109,5
3096,172,5
3096,133,5
3096,451,4
3096,116,3
3096,839,3
3096,194,3
3096,597,5
3096,1214,2
3096,38,3
3096,67,4
3096,64,5
3096,11,5
3096,75,3
3096,78,5
3096,136,5
3096,261,4
3096,45,2
3096,33,5
3096,148,4
3096,3352,3
3096,118,3
3096,100,4
3096,1644,5
3096,1796,3
3096,59,5
3096,102,5
3096,50,4
3096,85,5
3096,608,4
3096,626,4
3096,728,2
3096,863,4
3096,1836,3
3096,2907,3
3096,3922,3
3096,3509,5
3096,1939,3
3096,3743,2
3096,4258,2
3096,4261,4
3096,5601,3
3096,7925,3
3096,6297,3
3096,6697,3
3096,8774,5
3096,3014,3
3096,4690,3
3096,3348,4
3096,3376,3
3096,971,4
3096,1984,3
3096,1765,3
3096,2096,2
3096,3936,4
3096,3151,3
3096,5003,3
3096,7011,4
3096,6556,4
3096,9239,3
3096,549,2
3096,1447,5
3096,1635,3
3096,1266,3
3096,905,4
3096,888,2
3096,844,4
3096,2127,2
3096,3232,3
3096,544,5
3096,679,3
3096,999,3
3096,876,3
3096,1548,4
3096,2446,2
3096,2582,3
3096,4434,2
3096,2976,3
3096,157,4
3096,579,3
3096,9803,5
3096,6498,5
3096,3762,3
3096,5028,3
3096,339,5
3096,251,3
3096,80,4
3096,358,2
3096,278,3
3096,798,2
3096,681,4
3096,661,2
3096,454,3
3096,36,5
3096,1440,4
3096,7059,5
3096,573,3
3096,19,5
3096,410,5
3096,72,3
3096,483,3
3096,471,3
3096,328,4
3096,331,3
3096,616,4
3096,908,1
3096,1101,5
3096,1149,5
3096,1052,5
3096,90,5
3096,1842,4
3096,2883,3
3096,176,1
3096,305,2
3096,237,3
3096,739,4
3096,556,2
3096,578,5
21888,80,4
26363,685,2
19194,8844,2
27121,8286,5
27121,8048,3
27121,8130,3
27121,2,5
27121,7,4
27121,510,5
27121,1418,5
27121,1918,3
27121,1071,4
27121,603,4
27121,1931,5
27121,2382,5
27121,2669,5
27121,307,5
27121,988,5
27121,1429,4
27121,2299,5
27121,2407,4
27121,3117,3
27121,8098,3
27121,722,5
27121,565,3
27121,368,5
27121,1350,3
27121,19,4
27121,39,4
27121,62,5
27121,528,5
27121,466,4
27121,1463,5
27121,53,3
27121,3,2
27121,330,5
27121,1,5
27121,122,4
27121,192,5
27121,481,5
27121,312,4
27121,1693,5
27121,389,4
27121,747,3
27121,232,4
27121,755,5
27121,1686,5
27121,1089,4
27121,3298,5
27121,3278,5
27121,894,3
27121,859,4
27121,6855,3
27121,5671,2
27121,960,5
27121,1049,4
27121,1479,4
27121,370,4
27121,1323,3
27121,4,4
27121,9,3
27121,38,5
27121,22,4
27121,10,3
27121,45,4
27121,60,5
27121,47,5
27121,258,5
27121,271,5
27121,59,4
27121,444,5
27121,170,3
27121,682,3
27121,145,3
27121,158,4
27121,1481,4
27121,303,3
27121,744,4
27121,40,4
27121,35,4
27121,1189,4
27121,2439,5
27121,3669,3
27121,174,1
27121,7332,5
27121,1529,4
27121,187,3
27121,147,5
27121,2454,5
27121,149,4
27121,369,4
27121,223,3
27121,1745,4
27121,569,1
5985,1813,5
21888,360,5
27107,81,2
27107,1640,5
27107,69,4
27107,1990,5
27107,901,5
27107,150,5
24224,2677,5
4089,35,2
4089,286,3
4089,977,4
4089,3700,3
4089,39,4
15560,1379,4
4089,3665,2
4089,899,4
5320,234,4
9915,963,3
972,30,5
27151,40,5
27151,64,5
27151,120,4
27151,1711,3
27151,136,5
27151,44,4
27151,694,4
27151,228,4
27151,156,3
27151,108,4
27151,75,4
27151,308,4
27151,952,3
27151,674,4
27151,784,4
27151,686,4
27151,1103,4
27151,3042,3
27151,199,4
27151,455,3
27151,261,4
27151,1655,3
27151,31,5
27151,46,4
27151,67,5
27151,216,4
27151,34,4
27151,152,4
27151,1221,4
27151,57,3
27151,4322,2
27151,420,3
27151,3997,3
27151,4227,2
27151,328,4
27151,2671,4
4975,48,4
1885,1419,5
1885,1698,4
1885,2713,4
1885,2487,1
19697,313,4
19697,1491,4
19697,1439,5
27099,2128,2
27166,2529,4
27166,1093,4
27166,543,5
27166,5473,4
27166,2715,4
27166,418,5
27166,415,4
27166,981,4
27166,2182,5
27166,2134,5
27166,3637,5
27166,759,5
27166,2369,4
27166,1560,4
27166,4954,3
27166,5856,4
27166,2345,5
27166,5689,4
27166,187,5
27166,1095,3
27166,77,4
27166,594,4
27166,356,5
27166,3289,3
27166,481,5
27166,1071,5
27166,1536,4
27166,1638,4
27166,1759,3
27166,1989,3
27166,2219,3
27166,2399,5
27166,2458,4
27166,2645,4
27166,2461,4
27166,4530,4
27166,419,5
27166,1416,5
27166,6489,5
27166,1169,5
27166,9062,5
27166,7288,5
27166,5511,5
27166,781,5
27166,1398,4
27166,449,4
27166,643,4
27166,783,4
27166,814,4
27166,1958,3
27166,52,5
27166,49,4
27166,56,5
27166,834,5
27166,6759,4
27166,1766,5
27166,2130,4
27166,2417,4
27166,5271,4
27166,6783,4
27166,7460,4
27166,8808,4
27166,7687,3
27166,8526,3
27166,220,5
27166,18,5
27166,25,5
27166,24,5
27166,27,5
27166,23,5
27166,21,5
27166,422,5
27168,545,3
27168,601,3
27168,245,1
27168,356,4
27168,36,2
27168,1348,3
27168,77,3
27168,853,3
27168,594,1
27168,41,5
27168,1222,3
27168,1916,3
27168,3100,2
27168,577,2
27168,7,4
27168,292,5
27168,510,5
27168,1402,2
27168,1108,4
27168,5,3
27168,10,4
27168,718,3
27168,13,1
27168,63,2
27168,29,5
27168,555,4
27168,824,4
27168,402,5
27168,2370,5
27168,1120,4
27168,1569,3
27168,1717,4
27168,2103,4
27168,2168,3
27168,2490,5
27168,138,2
27168,83,3
27168,79,4
27168,125,4
27168,103,4
27168,427,3
27168,154,4
27168,55,1
27168,131,1
27168,177,3
27168,839,3
27168,341,5
27168,19,4
27168,466,4
27168,646,2
27168,529,3
27168,265,1
27168,770,4
27168,1521,4
27168,6629,3
27168,576,2
27168,899,2
27168,977,3
27168,357,3
27168,595,4
27168,255,1
27168,39,5
27168,51,4
27168,183,3
27168,185,4
27168,988,5
27168,53,5
27168,3,4
27168,153,4
27168,330,5
27168,167,5
27168,163,5
27168,1,4
27168,12,5
27168,134,4
27168,175,5
27168,1367,3
27168,960,5
27168,370,5
27168,1862,4
27168,8783,5
27168,340,5
27168,294,5
27168,1008,5
21345,12,3
11040,2866,4
8751,286,4
27166,1830,4
27166,3031,3
27166,873,5
27166,1033,5
27166,1163,5
27166,1225,5
27166,1289,5
27166,1233,5
27166,1549,5
27166,1476,5
27166,1774,5
27166,1975,5
27166,1977,5
27166,1827,5
6697,4013,4
509,1565,3
27166,20,3
27166,17,5
8594,128,5
8594,3062,1
27166,345,5
27166,447,5
27166,648,5
2346,30,3
2346,924,3
26015,2028,2
10634,5329,3
23110,219,4
27166,5810,5
27166,8637,5
27166,9924,5
27166,6733,3
27166,6969,4
21345,51,4
4377,3746,4
4377,906,4
4377,3593,3
19459,4935,3
19459,8247,3
19459,2033,4
27008,49,1
27008,52,1
27008,56,1
27015,8821,4
10634,2241,5
21019,4784,4
21019,6770,4
21019,226,3
4613,142,4
6297,3850,4
2392,6623,3
14892,5,4
13306,1373,5
27121,91,4
27232,4,5
27232,5,4
27232,264,5
27232,456,4
27232,2257,4
27232,354,3
27232,38,4
27232,22,3
27232,57,4
27232,326,2
27232,381,5
27232,625,4
27232,1159,5
27232,1567,4
27232,2087,4
27232,1762,4
27232,2603,4
27232,4671,3
27232,5157,3
27232,5667,3
27232,6057,4
27232,5737,3
27232,4171,4
27232,4265,2
27232,3284,3
27232,1649,2
27232,847,5
27232,136,4
27232,195,4
27232,67,4
27232,186,3
27232,304,5
27232,779,5
27232,1310,4
27232,3021,4
27232,60,3
27232,16,2
27232,249,4
27232,325,5
27232,407,4
27232,948,4
27232,2679,3
27232,2374,2
27232,1202,5
27232,516,4
27232,467,4
27232,1136,4
27232,124,4
27232,697,3
27232,1030,5
27232,924,3
27232,9054,5
27232,11,4
27232,45,5
27232,46,3
27232,115,4
27232,1300,5
27232,941,5
27232,657,4
27232,436,5
27232,111,4
27232,118,4
11097,895,4
11097,60,4
27232,265,3
27232,225,4
27232,2644,3
27232,198,4
27232,2578,3
27232,1675,3
27232,137,1
27232,409,4
27232,64,4
27232,1185,4
27232,3468,3
27232,5629,3
27232,1386,3
27232,4639,3
27232,2820,5
27232,2368,3
27232,8731,3
